timestamp;MAC;subcarrier;amplitude;phase;RSSI;frame_control
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;9;352.4897161620;2.8745941502;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;10;293.5864438287;1.3754047723;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;11;316.2846818928;0.2557144470;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;12;321.4031735998;-1.0207719992;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;13;345.6255198911;-2.2021452560;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;14;399.9812495605;2.5681521274;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;15;416.2030754331;1.2908465043;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;16;412.3930164297;-0.2249813292;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;17;373.0013404802;-1.5734772855;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;18;378.2829628730;-2.9742710113;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;19;315.5709112070;1.9919164012;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;20;365.8155272812;0.5333872674;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;21;342.2352991730;-1.0810108809;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;22;416.8033109273;-2.3952238963;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;23;407.6824744823;2.1941823865;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;24;401.6017928247;0.6405130699;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;25;385.0519445477;-1.1048258416;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;26;351.7328531713;-2.7135533967;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;27;363.4074847881;1.9543686115;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;28;11265.0000000000;0.0000000000;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;29;38263.4371691828;-2.1198214666;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;30;0.0000000000;0.0000000000;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;31;3323.4808559701;-1.3601232941;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;32;3234.3778381630;-0.3221416377;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;33;5224.1418434036;-1.7678915638;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;34;5970.2095440612;2.1106987640;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;35;7798.9456338662;-1.9758059681;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;36;53.0848377599;-0.0565434369;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;37;137.9746353501;-2.3203124618;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;38;227.1673392017;2.3966708135;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;39;333.9520923725;0.9944211062;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;40;369.9851348365;-0.5872529785;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;41;430.2859514323;-2.0833123854;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;42;472.2584038426;2.6760511075;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;43;462.5332420486;1.0849086716;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;44;547.5216890681;-0.3621909220;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;45;554.4907573621;-1.8297723259;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;46;566.0141340991;2.9532058590;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;47;591.6924876995;1.4590192853;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;48;614.7723155771;0.1108368511;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;49;619.0387709990;-1.3426655992;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;50;665.1924533547;-2.7708570431;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;51;718.6014194253;2.0668112083;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;52;719.6721475783;0.5270742487;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;53;751.9627650356;-1.0130427964;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;54;697.4073415157;-2.4935031055;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;55;601.1763468401;2.3032405087;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;56;549.9327231580;0.8832756203;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;57;597.1348256466;-0.3397570826;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;58;501.5107177319;-1.7552868542;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;59;553.0009041584;3.0564991791;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;60;587.3636011875;1.6389499932;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;61;515.7072813137;0.0523792296;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;62;464.8537404389;-1.4261612200;-78.0000000000;148
2024-06-29 07:53:51:196679;e4:be:ed:7b:2f:79;63;287.1410803072;3.0193974829;-78.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;0;3252.5782081297;2.8730485766;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;1;380.7702719488;2.6462283045;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;2;590.8705441973;1.7442920558;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;3;764.3350050861;1.1844591120;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;4;775.9445856503;0.4722929267;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;5;731.6809413945;-0.1246940350;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;6;747.4871236349;-0.7995883178;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;7;697.7485220335;-1.3950448422;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;8;635.3148825582;-2.1828117811;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;9;508.9567761608;-2.8751682798;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;10;412.0048543403;-3.1367383228;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;11;540.2314318882;2.6075222744;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;12;454.8098503771;1.8744681835;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;13;461.5560637669;1.8226062026;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;14;695.8735517319;1.1122900607;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;15;582.2379238765;0.3070856633;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;16;491.0661869850;0.0917660814;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;17;613.4900162187;-0.4979157353;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;18;517.5345399101;-1.1928016057;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;19;440.1374785223;-1.5957911204;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;20;499.6498774142;-2.1826700198;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;21;486.2149730315;-2.7931730821;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;22;507.4031927373;2.5016390270;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;23;521.5841255253;1.7034745536;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;24;596.1560198472;0.9618568110;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;25;659.3238961239;0.1491899326;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;26;665.9196648245;-0.5855036500;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;27;649.1995070855;-1.1954386456;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;28;11265.0000000000;0.0000000000;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;29;38397.6532616252;-2.1255087359;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;30;0.0000000000;0.0000000000;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;31;3323.4808559701;-1.3601232941;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;32;3234.3778381630;-0.3221416377;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;33;5224.1418434036;-1.7678915638;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;34;5970.2095440612;2.1106987640;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;35;7798.9456338662;-1.9758059681;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;36;706.3207486688;1.2718810322;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;37;736.0523079238;0.6785601471;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;38;756.0588601425;0.0529306459;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;39;726.2299911185;-0.6525892640;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;40;650.5174863138;-1.3743051984;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;41;588.8327436548;-2.0663480003;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;42;605.4502456850;-2.8449152136;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;43;592.8406193911;2.3251781870;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;44;592.1925362583;1.9770184892;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;45;690.2897942169;1.3159796114;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;46;723.2185008696;0.6094799297;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;47;754.1916202133;0.0225425998;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;48;888.4734098441;-0.6761471638;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;49;891.4039488358;-1.3846214181;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;50;919.9739126736;-1.9214246834;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;51;1026.6002142996;-2.5968297125;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;52;933.6219791757;2.9769722381;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;53;855.4934248725;2.4248519406;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;54;869.5159573004;1.7406717605;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;55;799.9812497803;1.0136545432;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;56;732.6506670986;0.4459449408;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;57;828.0217388451;-0.2414637391;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;58;735.5868405566;-0.8084709913;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;59;679.6477028579;-1.3557979677;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;60;684.0095028580;-1.8874613957;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;61;682.0271255603;-2.5238998350;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;62;570.3165787525;-3.1082716577;-79.0000000000;148
2024-06-29 07:53:51:295263;e4:be:ed:7b:2f:79;63;443.0045146497;1.8404140334;-79.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;0;3252.5782081297;2.8730485766;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;1;195.1332877804;-0.5026186936;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;2;566.5350827619;-1.4308962740;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;3;598.4688797256;-1.6930787854;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;4;683.8252700800;-2.0979234071;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;5;627.2878127303;-2.5283853047;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;6;626.1317752678;-2.8749203775;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;7;540.7707462502;2.9612429580;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;8;446.0100895720;2.4913651888;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;9;412.8001937984;2.2152664275;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;10;318.6989174754;1.7601920573;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;11;237.6909758489;1.8086322543;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;12;304.0805814254;1.5938185743;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;13;248.0846629681;1.4129371160;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;14;316.9668752409;1.2231034899;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;15;357.0994259307;0.8488051154;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;16;309.6578757274;0.4983157942;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;17;399.3219252683;0.1078917415;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;18;325.2814166226;-0.2867454041;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;19;362.6044677055;-0.6484652158;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;20;393.3255648950;-0.9679852148;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;21;277.3535649672;-1.0829598881;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;22;456.7548576644;-1.6584829819;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;23;459.2254348357;-2.0753567656;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;24;464.5567780153;-2.4339003060;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;25;483.8284820058;-2.8198420992;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;26;424.8352621899;3.0259965591;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;27;372.1343843291;2.6611197094;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;28;11265.0000000000;0.0000000000;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;29;38130.4673981319;-2.1140943453;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;30;0.0000000000;0.0000000000;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;31;3323.4808559701;-1.3601232941;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;32;3234.3778381630;-0.3221416377;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;33;5224.1418434036;-1.7678915638;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;34;5970.2095440612;2.1106987640;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;35;7798.9456338662;-1.9758059681;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;36;469.0042643729;2.5488591569;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;37;490.6668931159;2.0517621678;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;38;503.3905044794;1.6682906400;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;39;466.9582422444;1.1540940661;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;40;459.9326037584;0.7484918520;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;41;430.1313752797;0.3636685903;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;42;436.4882587195;-0.1587457517;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;43;420.7897337151;-0.3849194111;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;44;455.8969181734;-0.9066750607;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;45;516.5771965544;-1.3680857069;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;46;519.3553696651;-1.7273982038;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;47;589.1044050081;-2.1653901720;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;48;610.8256707114;-2.5354267434;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;49;621.8311667969;-2.9227492790;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;50;661.6131800380;3.0112384809;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;51;631.0887417788;2.6226430802;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;52;666.5500731378;2.2467087774;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;53;634.4336056673;1.8765960905;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;54;606.7462402026;1.4949092792;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;55;632.4634376784;1.1488796075;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;56;564.9796456511;0.7353147677;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;57;613.5046862087;0.5834818387;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;58;605.5030966065;0.0909589303;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;59;519.4323825100;-0.2949603759;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;60;552.8878729001;-0.4854887955;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;61;502.8647929613;-0.8064920807;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;62;402.5046583581;-1.0013994327;-77.0000000000;148
2024-06-29 07:53:51:640861;e4:be:ed:7b:2f:79;63;267.5556016980;-2.0996778775;-77.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;0;3252.5782081297;2.8730485766;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;1;338.4966764977;-0.2937205144;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;2;478.6491408119;-1.0837884820;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;3;597.0301499924;-1.5808462397;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;4;690.7807177390;-2.2371721013;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;5;535.7630073083;-2.6370322148;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;6;582.3409654146;-2.8899501991;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;7;464.2983954312;2.9640508430;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;8;448.5197877463;2.4414305082;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;9;438.0559325018;1.9496070718;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;10;438.0559325018;1.9496070718;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;11;399.2242477606;1.3331079355;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;12;370.5522905070;1.0697265829;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;13;432.4534657047;0.9430201012;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;14;337.0830758137;0.5633162615;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;15;391.3681131620;0.2902331044;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;16;449.2349051443;-0.2611759506;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;17;394.8227450388;-0.8553020308;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;18;424.1344126571;-1.0004504885;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;19;424.3406650322;-1.5307234511;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;20;430.6332546379;-1.7176194499;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;21;371.2950309390;-2.1916719868;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;22;430.7690796703;-2.8374614211;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;23;424.7940677552;2.9497372033;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;24;433.3405127610;2.4084344986;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;25;417.2792829748;1.9410671913;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;26;459.6879376273;1.3448127403;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;27;404.0049504647;0.9223447634;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;28;10241.0000000000;0.0000000000;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;29;38397.6532616252;-2.1255087359;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;30;0.0000000000;0.0000000000;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;31;3323.4808559701;-1.3601232941;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;32;3234.3778381630;-0.3221416377;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;33;5224.1418434036;-1.7678915638;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;34;5970.2095440612;2.1106987640;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;35;7798.9456338662;-1.9758059681;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;36;511.6141123933;-2.1853653467;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;37;499.0010020030;-2.5674857648;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;38;498.3342251943;-2.9477389916;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;39;458.0392996240;2.8446988571;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;40;423.4052432363;2.7180925936;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;41;428.3795046451;2.1853470956;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;42;419.5294983669;1.6806638666;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;43;419.6045757615;1.3350659549;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;44;537.9386582130;0.7406911307;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;45;479.4267410147;0.1359974180;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;46;568.1478680766;-0.2236326317;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;47;578.6691628210;-0.5510889235;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;48;654.8770877043;-1.1290031613;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;49;715.0503478777;-1.6772836880;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;50;654.0221708780;-1.9481794886;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;51;729.7396796118;-2.3523185406;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;52;596.8249324551;-2.9902172099;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;53;603.8484909313;3.0885743931;-79.0000000000;148
2024-06-29 07:53:51:642542;e4:be:ed:7b:2f:79;54;615.6663057209;2.7091848780;-79.0000000000;148
