timestamp;MAC;subcarrier;amplitude;phase;RSSI;frame_control
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;49;657.4511388689;0.9148224849;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;50;559.5230111443;-0.1272368309;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;51;561.2575166535;-1.4475463042;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;52;561.2575166535;-1.4475463042;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;53;426.8079193267;2.8517067734;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;54;415.0771012716;1.5900710479;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;55;455.3789630626;0.7822925833;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;56;398.1519810324;-0.1259126257;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;57;538.8812485140;-1.8567430455;-83.0000000000;136
2024-06-29 07:51:08:928115;f2:d9:20:d2:ed:b2;58;570.4042426210;-2.4942346214;-83.0000000000;136
